GCA_002370515.1	1150643	Metschnikowia proteae	EBD-T1Y1T
GCA_002370495.1	1150643	Metschnikowia proteae	EBD-A10Y1
GCA_009932455.1	27326	Metschnikowia pulcherrima	Bath1
GCA_003401635.1	27327	Metschnikowia reukaufii	MR1
GCA_003401565.2	27327	Metschnikowia reukaufii	MR1
GCA_002374485.1	197674	Metschnikowia santaceciliae	UWOPS 01-517a1
GCA_002370705.1	197674	Metschnikowia santaceciliae	UWOPS 01-142b1
GCA_002374645.1	353899	Metschnikowia shivogae	UWOPS 04-310.1
GCA_002370275.1	353899	Metschnikowia shivogae	UWOPS 07-203.2
GCA_002370765.1	473037	Metschnikowia similis	UWOPS 03-133.4
GCA_002374475.1	473037	Metschnikowia similis	UWOPS 03-158.2
GCA_002370645.1	1807683	Metschnikowia sp. 00-154.1	UWOPS 00-154.1
GCA_002370185.1	1807684	Metschnikowia sp. 01-655c1	UWOPS 01-655c1
GCA_002370795.1	1807685	Metschnikowia sp. 03-147.1	UWOPS 03-147.1
GCA_002374635.1	1807686	Metschnikowia sp. 04-218.3	UWOPS 04-218.3
GCA_002370245.1	1807687	Metschnikowia sp. 04-226.1	UWOPS 04-226.1
GCA_002374735.1	1807688	Metschnikowia sp. 13-106.1	UWOPS 13-106.1
GCA_002894445.1	1769792	Metschnikowia sp. AWRI3582	AWRI3582
GCA_005406065.1	2562755	Metschnikowia sp. JCM 33374	JCM 33374
GCA_002370575.1	1807689	Metschnikowia sp. M2Y3	EBD-CdV M2Y3
GCA_009756535.1	2654413	Metschnikowia sp. UFMG-CM-y6306	UFMG-CM-y6306
GCA_009756565.1	2654412	Metschnikowia sp. UWOPS 03-167b3	UWOPS 03-167b3
GCA_009756645.1	2654411	Metschnikowia sp. UWOPS 12.619.2	UWOPS 12.619.2
GCA_003708105.2	45597	Middelhovenomyces tepae	NRRL Y-17670
GCA_001661315.1	857566	Nadsonia fulvescens var. elongata DSM 6958	DSM 6958
GCA_003705595.1	985014	Nadsonia fulvescens var. fulvescens NRRL Y-12810	NRRL Y-12810
GCA_003123035.1	43970	Nadsonia starkeyi-henricii	UCD142
GCA_003706615.2	49329	[Candida] montana	NRRL Y-17326
GCA_003706655.2	36038	Barnettozyma californica	NRRL Y-17395
GCA_003123885.1	36038	Barnettozyma californica	UCD89
GCA_003123585.1	36038	Barnettozyma californica	UCD09
GCA_003706665.1	96499	Barnettozyma hawaiiensis	NRRL Y-27270
GCA_003706705.2	53645	Barnettozyma populi	NRRL Y-12728
GCA_003707865.1	36040	Barnettozyma pratensis	NRRL Y-12696
GCA_003707885.1	1337058	Barnettozyma salicaria	NRRL Y-6780
GCA_003708295.2	130814	[Candida] mycetangii	NRRL Y-6843
GCA_900465365.1	51918	[Candida] vartiovaarae	
GCA_003708265.2	51918	[Candida] vartiovaarae	NRRL Y-6701
GCA_003708795.2	36016	Cyberlindnera americana	NRRL Y-2156
GCA_009281745.1	36016	Cyberlindnera americana	ChDrAdgY46
GCA_001599195.1	36022	Cyberlindnera fabianii	JCM 3601
GCA_004195225.1	36022	Cyberlindnera fabianii	Ex2
GCA_003205855.1	36022	Cyberlindnera fabianii	YJS4271
GCA_001983305.1	36022	Cyberlindnera fabianii	65
GCA_001245095.1	4903	Cyberlindnera jadinii	CBS1600
GCA_000328385.1	1128122	Cyberlindnera jadinii NBRC 0988	NBRC0988
GCF_001661405.1	983966	Cyberlindnera jadinii NRRL Y-1542	NRRL Y-1542
GCA_001661405.1	983966	Cyberlindnera jadinii NRRL Y-1542	NRRL Y-1542
GCA_003708355.2	65811	Cyberlindnera maclurae	NRRL Y-5377
GCA_003707745.1	131113	Cyberlindnera misumaiensis	NRRL Y-17389
GCA_003706445.2	1004253	Cyberlindnera mrakii	NRRL Y-1364
GCA_003706915.2	36028	Cyberlindnera petersonii	NRRL YB-3808
GCA_003709245.2	907340	Cyberlindnera saturnus	NRRL Y-17396
GCA_003708225.2	907738	Cyberlindnera suaveolens	NRRL Y-17391
GCA_003708285.1	1667614	Cyberlindnera xylosilytica	NRRL YB-2097
GCA_001708105.1	4922	Komagataella pastoris	ATCC 28485
GCA_900016615.1	4922	Komagataella pastoris	
GCA_900016605.1	4922	Komagataella pastoris	
GCA_900016595.1	4922	Komagataella pastoris	
GCA_900016585.1	4922	Komagataella pastoris	
GCA_900016575.1	4922	Komagataella pastoris	
GCA_900016565.1	4922	Komagataella pastoris	
GCA_900016555.1	4922	Komagataella pastoris	
GCA_900016545.1	4922	Komagataella pastoris	
GCA_900016535.1	4922	Komagataella pastoris	
GCA_900016525.1	4922	Komagataella pastoris	
GCA_900016515.1	4922	Komagataella pastoris	
GCA_900016505.1	4922	Komagataella pastoris	
GCA_900016495.1	4922	Komagataella pastoris	
GCA_900016485.1	4922	Komagataella pastoris	
GCA_900016475.1	4922	Komagataella pastoris	
GCA_900016465.1	4922	Komagataella pastoris	
GCA_900016455.1	4922	Komagataella pastoris	
GCA_900016445.1	4922	Komagataella pastoris	
GCA_900016435.1	4922	Komagataella pastoris	
GCA_900016425.1	4922	Komagataella pastoris	
GCA_900016415.1	4922	Komagataella pastoris	
GCA_900016405.1	4922	Komagataella pastoris	
GCA_900016395.1	4922	Komagataella pastoris	
GCA_900016385.1	4922	Komagataella pastoris	
GCA_900016195.1	4922	Komagataella pastoris	
GCA_900013415.1	4922	Komagataella pastoris	
GCA_900010155.1	4922	Komagataella pastoris	
GCA_900009525.1	4922	Komagataella pastoris	
GCA_900009515.1	4922	Komagataella pastoris	
GCA_900007765.1	4922	Komagataella pastoris	
GCA_900007755.1	4922	Komagataella pastoris	
GCA_000182785.1	638632	Komagataella pastoris DSMZ 70382	DSMZ 70382
GCA_900234805.1	460519	Komagataella phaffii	
GCA_001708085.1	460519	Komagataella phaffii	
GCA_900235035.1	981350	Komagataella phaffii CBS 7435	
GCA_000223565.1	981350	Komagataella phaffii CBS 7435	CBS 7435
GCF_000027005.1	644223	Komagataella phaffii GS115	GS115
GCA_000027005.1	644223	Komagataella phaffii GS115	GS115
GCA_001746955.1	644223	Komagataella phaffii GS115	GS115
GCA_003705255.2	1099808	Komagataella populi	NRRL YB-455
GCA_003671595.2	169507	Komagataella pseudopastoris	NRRL Y-27603
GCA_003708145.2	115786	[Candida] orba	NRRL Y-27336
GCA_003707195.1	54045	Phaffomyces antillensis	NRRL Y-12881
GCA_003707165.1	54194	Phaffomyces opuntiae	NRRL Y-11707
GCA_003707215.1	54046	Phaffomyces thermotolerans	NRRL Y-11709
GCA_003707265.1	56415	[Candida] stellimalicola	NRRL Y-17912
GCA_003708085.1	53643	Starmera amethionina	NRRL Y-10978
GCA_003705275.1	53646	Starmera quercuum	NRRL YB-4281
GCA_003706755.2	135456	[Candida] ponderosae	NRRL YB-2307
GCA_003707985.2	1337057	Wickerhamomyces alni	NRRL Y-11625
GCA_009707815.1	4927	Wickerhamomyces anomalus	LBCM1105
GCA_000147375.2	885923	Wickerhamomyces anomalus NRRL Y-366	NRRL Y-366
GCF_001661255.1	683960	Wickerhamomyces anomalus NRRL Y-366-8	NRRL Y-366-8
GCA_001661255.1	683960	Wickerhamomyces anomalus NRRL Y-366-8	NRRL Y-366-8
GCA_003707945.2	53647	Wickerhamomyces bovis	NRRL YB-4184
GCA_003707015.2	1156965	Wickerhamomyces canadensis	NRRL Y-1888
GCF_000313485.1	1041607	Wickerhamomyces ciferrii	NRRL Y-1031 F-60-10
GCA_000313485.1	1041607	Wickerhamomyces ciferrii	NRRL Y-1031 F-60-10
GCA_003706765.2	1041608	Wickerhamomyces hampshirensis	NRRL YB-4128
GCA_003706815.2	2508582	Wickerhamomyces sp. NRRL YB-2243	NRRL YB-2243
GCA_001599115.1	49334	[Candida] sorboxylosa	JCM 1536
GCA_001754015.1	37662	Brettanomyces anomalus	CBS 7654
GCA_012295365.1	37662	Brettanomyces anomalus	CRL-49
GCA_011074815.1	37662	Brettanomyces anomalus	CBS 8139
GCA_001005505.1	37662	Brettanomyces anomalus	YV396
GCA_900496985.1	5007	Brettanomyces bruxellensis	
GCA_902155815.1	5007	Brettanomyces bruxellensis	
GCA_900186115.1	5007	Brettanomyces bruxellensis	
GCA_012295375.1	5007	Brettanomyces bruxellensis	CRL-50
GCA_011074885.1	5007	Brettanomyces bruxellensis	UCD 2041
GCA_001719535.1	5007	Brettanomyces bruxellensis	CBS 2796
GCA_000259595.1	1124627	Brettanomyces bruxellensis AWRI1499	AWRI1499
GCA_000340765.1	747657	Brettanomyces bruxellensis CBS 2499	CBS 2499
GCA_012295335.1	13368	Brettanomyces custersianus	CRL-53
GCA_011074765.1	13368	Brettanomyces custersianus	CBS 4805
GCA_003705215.2	13368	Brettanomyces custersianus	NRRL Y-6653
GCA_001746385.1	13368	Brettanomyces custersianus	CBS 4805
GCA_012295355.1	13370	Brettanomyces naardenensis	CRL-65
GCA_900660285.1	13370	Brettanomyces naardenensis	
GCA_011074775.1	13370	Brettanomyces naardenensis	CBS 6042
GCA_003707205.2	324739	Kregervanrija delftensis	NRRL Y-7119
GCA_003707275.2	324740	Kregervanrija fluxuum	NRRL YB-4273
GCA_003705535.2	324742	Martiniozyma abiesophila	NRRL Y-11514
GCA_003706265.1	36025	Nakazawaea holstii	NRRL Y-2155
GCA_001599355.1	1538182	Nakazawaea peltata	JCM 9829
GCA_003243035.1	1538186	Nakazawaea wickerhamii	NRRL Y-2563
GCA_001661425.1	983967	[Candida] arabinofermentans NRRL YB-2248	NRRL YB-2248
GCA_001599335.1	5477	[Candida] boidinii	JCM 9604
GCA_003243125.1	5477	[Candida] boidinii	NRRL Y-2332
GCA_002864065.1	5477	[Candida] boidinii	
GCA_002008095.1	5477	[Candida] boidinii	DBVPG7578
GCA_002008085.1	5477	[Candida] boidinii	DBVPG8035
GCA_002008075.1	5477	[Candida] boidinii	DBVPG6799
GCA_002008065.1	5477	[Candida] boidinii	TOMC-Y47
GCA_002008025.1	5477	[Candida] boidinii	UNISS-Cb60
GCA_002008015.1	5477	[Candida] boidinii	NDK27A1
GCA_002007995.1	5477	[Candida] boidinii	TOMC-Y13
GCA_002007985.1	5477	[Candida] boidinii	Cb18
GCA_001442605.1	5477	[Candida] boidinii	GF002
GCA_001599255.1	51927	[Candida] succiphila	JCM 9445
GCA_003706155.1	36023	Ogataea glucozyma	NRRL YB-2185
GCA_003705115.1	36024	Ogataea henricii	NRRL YB-2194
GCA_003706165.2	50263	Ogataea kodamae	NRRL Y-17234
GCA_001600755.1	1156966	Ogataea methanolica	JCM 10240
GCA_003706205.1	53649	Ogataea methylovora	NRRL Y-17250
GCA_003706195.1	36026	Ogataea minuta	NRRL Y-411
GCA_003706235.1	50265	Ogataea naganishii	NRRL Y-7654
GCA_003705625.1	490708	Ogataea nitratoaversa	NRRL Y-48449
GCA_003706255.1	53937	Ogataea nonfermentans	NRRL YB-2203
GCF_000187245.1	871575	Ogataea parapolymorpha DL-1	DL-1
GCA_000187245.3	871575	Ogataea parapolymorpha DL-1	DL-1
GCA_003706115.2	1378263	Ogataea philodendri	NRRL Y-7210
GCA_003707685.1	157292	Ogataea pilisensis	NRRL Y-27598
GCA_003707665.1	4923	Ogataea pini	NRRL Y-11528
GCF_001664045.1	460523	Ogataea polymorpha	NCYC 495 leu1.1
GCA_001664045.1	460523	Ogataea polymorpha	NCYC 495 leu1.1
GCA_000787595.2	460523	Ogataea polymorpha	BY4329
GCA_003707375.2	550978	Ogataea populi-albae	NRRL Y-48632
GCA_003706105.2	104402	Ogataea ramenticola	NRRL YB-1985
GCA_003706095.1	169509	Ogataea trehaloabstinens	NRRL Y-27595
GCA_003707645.1	50267	Ogataea trehalophila	NRRL Y-6781
GCA_003709205.2	169510	Ogataea zsoltii	NRRL Y-27601
GCA_001649435.1	1213352	[Candida] ethanolica M2	M2
GCA_004931855.1	52247	[Candida] inconspicua	CBS 180
GCA_003707355.1	1171599	Pichia exigua	NRRL Y-10920
GCA_003339355.1	53655	Pichia fermentans	fo/MP/02
GCA_003705525.2	53659	Pichia heedii	NRRL Y-10967
GCA_003327685.1	36015	Pichia kluyveri	CBA6002
GCF_003054445.1	4909	Pichia kudriavzevii	CBS573
GCA_003054445.1	4909	Pichia kudriavzevii	CBS573
GCA_003705515.2	4909	Pichia kudriavzevii	NRRL Y-5396
GCA_003054405.1	4909	Pichia kudriavzevii	CBS5147
GCA_003033855.1	4909	Pichia kudriavzevii	SJP
GCA_002798095.1	4909	Pichia kudriavzevii	NG7
GCA_002166775.1	4909	Pichia kudriavzevii	Ckrusei653
GCA_001983325.1	4909	Pichia kudriavzevii	129
GCA_001879685.1	4909	Pichia kudriavzevii	KMBL5774
GCA_000787615.1	4909	Pichia kudriavzevii	NBRC 1279
GCA_000764455.1	4909	Pichia kudriavzevii	SD108
GCA_000286515.1	1213351	Pichia kudriavzevii M12	M12
GCA_005406165.1	121235	Pichia manshurica	YM63
GCF_001661235.1	763406	Pichia membranifaciens NRRL Y-2026	NRRL Y-2026
GCA_001661235.1	763406	Pichia membranifaciens NRRL Y-2026	NRRL Y-2026
GCA_001950575.1	4926	Pichia membranifaciens	KS47-1
GCA_003705495.1	53656	Pichia nakasei	NRRL Y-7686
GCA_003705465.1	4921	Pichia norvegensis	NRRL Y-7687
GCA_003339405.1	4921	Pichia norvegensis	CBS 1922
GCA_003705455.2	54552	Pichia occidentalis	NRRL Y-7552
GCA_003706875.2	54551	Pichia terricola	NRRL YB-4310
GCA_003243065.1	29835	Saturnispora dispora	NRRL Y-1447
GCA_003708095.2	29835	Saturnispora dispora	NRRL Y-1447
GCA_003707255.1	297360	Saturnispora hagleri	NRRL Y-27828
GCA_003705365.1	324741	Saturnispora mendoncae	NRRL Y-11515
GCA_003707305.1	58634	Saturnispora saitoi	NRRL Y-6671
GCA_003705415.1	756769	Saturnispora serradocipensis	NRRL Y-48717
GCA_003707315.2	52249	Saturnispora silvae	NRRL Y-6725
GCA_003705435.1	58635	Saturnispora zaruensis	NRRL Y-7008
GCA_003706345.1	1046750	Citeromyces hawaiiensis	NRRL Y-11581
GCA_003705165.1	36909	Citeromyces matritensis	NRRL Y-2407
GCA_003243085.1	36909	Citeromyces matritensis	NRRL Y-2407
GCA_003706365.1	109331	Citeromyces siamensis	NRRL Y-27975
GCA_000710315.1	1429780	Eremothecium coryli CBS 5749	CBS 5749
GCF_000235365.1	931890	Eremothecium cymbalariae DBVPG#7215	DBVPG#7215
GCA_000235365.1	931890	Eremothecium cymbalariae DBVPG#7215	DBVPG#7215
GCF_000091025.4	284811	Eremothecium gossypii ATCC 10895	ATCC 10895
GCA_000091025.4	284811	Eremothecium gossypii ATCC 10895	ATCC 10895
GCA_000968835.1	1034331	Eremothecium gossypii FDAG1	FDAG1
GCA_003708495.1	271218	Kazachstania aerobia	NRRL Y-27976
GCF_000304475.1	1071382	Kazachstania africana CBS 2517	type strain:CBS 2517
GCA_000304475.1	1071382	Kazachstania africana CBS 2517	type strain:CBS 2517
GCA_003708535.2	1006466	Kazachstania bromeliacearum	NRRL Y-48836
GCA_003708845.2	935788	Kazachstania intestinalis	NRRL Y-48847
GCA_003708465.1	488016	Kazachstania kunashirensis	NRRL Y-27209
GCA_003708925.2	74404	Kazachstania martiniae	NRRL Y-409
GCF_000348985.1	1071383	Kazachstania naganishii CBS 8797	type strain:CBS 8797
GCA_000348985.1	1071383	Kazachstania naganishii CBS 8797	type strain:CBS 8797
GCA_003708425.2	56413	Kazachstania rosinii	NRRL Y-17919
GCA_900180425.1	1789683	Kazachstania saulgeensis	
GCA_002214935.1	27293	Kazachstania servazzii	SRCM102023
GCA_008802765.1	27293	Kazachstania servazzii	UCD13
GCA_008802755.1	27293	Kazachstania servazzii	UCD335
GCA_003243735.1	27293	Kazachstania servazzii	CBA6004
GCA_003708905.2	382647	Kazachstania siamensis	NRRL Y-48842
GCA_003708835.2	1089532	Kazachstania solicola	NRRL Y-27207
GCA_003708825.2	1089533	Kazachstania spencerorum	NRRL Y-17920
GCA_003708865.1	655095	Kazachstania taianensis	NRRL Y-48846
GCA_009394695.1	36907	Kazachstania telluris	UCD400
GCA_003708445.2	36916	Kazachstania transvaalensis	NRRL Y-17245
GCA_003708545.1	432100	Kazachstania turicensis	NRRL Y-48834
GCA_003708525.2	27294	Kazachstania unispora	NRRL Y-1556
GCA_003708455.1	71246	Kazachstania viticola	NRRL Y-27206
GCA_003709265.1	432099	Kazachstania yakushimaensis	NRRL Y-48837
GCA_003707555.1	33165	Kluyveromyces aestuarii	NRRL YB-4510
GCA_000179355.1	854826	Kluyveromyces aestuarii ATCC 18862	ATCC 18862
GCA_003705805.2	51656	Kluyveromyces dobzhanskii	NRRL Y-1974
GCA_000820885.1	1427455	Kluyveromyces dobzhanskii CBS 2104	CBS 2104
GCF_000002515.2	28985	Kluyveromyces lactis	NRRL Y-1140
GCA_000002515.1	28985	Kluyveromyces lactis	NRRL Y-1140
GCA_002151565.1	28985	Kluyveromyces lactis	GG799
GCA_902364165.1	4911	Kluyveromyces marxianus	
GCA_008000265.1	4911	Kluyveromyces marxianus	L03
GCA_003046155.1	4911	Kluyveromyces marxianus	LHW-O
GCA_002356615.1	4911	Kluyveromyces marxianus	NRRL Y-6860
GCA_001854445.2	4911	Kluyveromyces marxianus	FIM1
GCA_001692465.1	4911	Kluyveromyces marxianus	UFS-Y2791
GCA_001660455.1	4911	Kluyveromyces marxianus	
GCA_001466335.1	4911	Kluyveromyces marxianus	IIPE453
GCA_001417835.1	4911	Kluyveromyces marxianus	NBRC 1777
GCA_000747785.1	4911	Kluyveromyces marxianus	DMB1
GCF_001417885.1	1003335	Kluyveromyces marxianus DMKU3-1042	DMKU3-1042
GCA_001417885.1	1003335	Kluyveromyces marxianus DMKU3-1042	DMKU3-1042
GCA_000299195.2	1162310	Kluyveromyces marxianus var. marxianus KCTC 17555	KCTC 17555
GCA_003670155.1	74104	Kluyveromyces nonfermentans	NRRL Y-27343
GCA_008973615.1	2613904	Kluyveromyces sp. TMB-2019a	UFMG-CM-Y3682
GCA_000179415.1	861556	Kluyveromyces wickerhamii UCD 54-210	UCD 54-210
GCA_900074725.1	1266660	Lachancea dasiensis CBS 10888	
GCA_900074765.1	4955	Lachancea fermentati	
GCA_000149225.1	226302	Lachancea kluyveri NRRL Y-12651	NRRL Y-12651
GCF_000938715.1	1245769	Lachancea lanzarotensis	CBS 12615
GCA_000938715.1	1245769	Lachancea lanzarotensis	CBS 12615
GCA_900074715.1	1266667	Lachancea meyersii CBS 8951	
GCA_900074745.1	1230905	Lachancea mirantina	
GCA_900074755.1	1266666	Lachancea nothofagi CBS 11611	
GCA_002900925.1	1654605	Lachancea quebecensis	
GCA_900074735.1	433476	Lachancea sp. CBS 6924	
GCF_000142805.1	559295	Lachancea thermotolerans CBS 6340	CBS 6340
GCA_000142805.1	559295	Lachancea thermotolerans CBS 6340	CBS 6340
GCA_000167115.1	262981	Lachancea waltii NCYC 2644	NCYC 2644
GCA_001077315.1	1279114	[Candida] bracarensis CBS 10154	CBS 10154
GCA_001046935.1	1279086	[Candida] castellii CBS 4332	CBS 4332
GCF_000002545.3	5478	[Candida] glabrata	CBS 138
GCA_000002545.2	5478	[Candida] glabrata	CBS 138
GCA_900166875.1	5478	[Candida] glabrata	
GCA_900096545.1	5478	[Candida] glabrata	
GCA_010111755.1	5478	[Candida] glabrata	ATCC 2001
GCA_004332465.1	5478	[Candida] glabrata	OL152
GCA_004332455.1	5478	[Candida] glabrata	40
GCA_004332445.1	5478	[Candida] glabrata	44
GCA_002259835.1	5478	[Candida] glabrata	UAB047-W10D4
GCA_002219195.1	5478	[Candida] glabrata	DSY565
GCA_002219185.1	5478	[Candida] glabrata	DSY562
GCA_001466685.1	5478	[Candida] glabrata	
GCA_001466635.1	5478	[Candida] glabrata	
GCA_001466575.1	5478	[Candida] glabrata	
GCA_001466565.1	5478	[Candida] glabrata	
GCA_001466535.1	5478	[Candida] glabrata	
GCA_001466525.1	5478	[Candida] glabrata	
GCA_000497105.2	1406948	[Candida] glabrata CCTCC M202019	CCTCC M202019
GCA_001046915.1	1279115	[Candida] nivariensis CBS 9983	CBS 9983
GCA_001046975.1	1279116	Nakaseomyces bacillisporus CBS 7720	CBS 7720
GCA_001039675.1	1279113	Nakaseomyces delphensis CBS 2170	CBS 2170
GCA_012850965.1	27288	Naumovozyma castellii	Y056
GCA_012850935.1	27288	Naumovozyma castellii	Y174
GCA_012850925.1	27288	Naumovozyma castellii	Y287
GCA_012850905.1	27288	Naumovozyma castellii	Y668
GCF_000237345.1	1064592	Naumovozyma castellii CBS 4309	type strain:CBS 4309
GCA_000237345.1	1064592	Naumovozyma castellii CBS 4309	type strain:CBS 4309
GCA_000167015.1	226301	Naumovozyma castellii NRRL Y-12630	NRRL Y-12630
GCF_000227115.2	1071378	Naumovozyma dairenensis CBS 421	type strain:CBS 421
GCA_000227115.2	1071378	Naumovozyma dairenensis CBS 421	type strain:CBS 421
GCA_001661245.1	669874	Pachysolen tannophilus NRRL Y-2460	NRRL Y-2460
GCA_000313505.1	669874	Pachysolen tannophilus NRRL Y-2460	NRRL Y-2460
GCA_902192335.1	4932	Saccharomyces cerevisiae	
GCA_902192325.1	4932	Saccharomyces cerevisiae	
GCA_902192315.1	4932	Saccharomyces cerevisiae	
GCA_902192305.1	4932	Saccharomyces cerevisiae	
GCA_902192295.1	4932	Saccharomyces cerevisiae	
GCA_902192285.1	4932	Saccharomyces cerevisiae	
GCA_902192275.1	4932	Saccharomyces cerevisiae	
GCA_902192265.1	4932	Saccharomyces cerevisiae	
GCA_902192255.1	4932	Saccharomyces cerevisiae	
GCA_902192245.1	4932	Saccharomyces cerevisiae	
GCA_900178505.1	4932	Saccharomyces cerevisiae	M2ONO800_1A
GCA_900178495.1	4932	Saccharomyces cerevisiae	245
GCA_900178485.1	4932	Saccharomyces cerevisiae	VKMY373
GCA_900178475.1	4932	Saccharomyces cerevisiae	ZP848
GCA_900178465.1	4932	Saccharomyces cerevisiae	
GCA_900178455.1	4932	Saccharomyces cerevisiae	460
GCA_900178445.1	4932	Saccharomyces cerevisiae	YA3
GCA_900178435.1	4932	Saccharomyces cerevisiae	KS11
GCA_900178425.1	4932	Saccharomyces cerevisiae	CBS1171
GCA_900178415.1	4932	Saccharomyces cerevisiae	VPDN_Fino
GCA_900178405.1	4932	Saccharomyces cerevisiae	OakGri7_1
GCA_900178395.1	4932	Saccharomyces cerevisiae	NRRLY1545
GCA_900178385.1	4932	Saccharomyces cerevisiae	OakBod21_1
GCA_900178375.1	4932	Saccharomyces cerevisiae	ZP851
GCA_900178365.1	4932	Saccharomyces cerevisiae	CLIB215
GCA_900178355.1	4932	Saccharomyces cerevisiae	CBS7959
GCA_900178345.1	4932	Saccharomyces cerevisiae	OakRom3_2
GCA_900178335.1	4932	Saccharomyces cerevisiae	ZP1050
GCA_900178325.1	4932	Saccharomyces cerevisiae	OakArd11_2_2
GCA_900178315.1	4932	Saccharomyces cerevisiae	376
GCA_900178305.1	4932	Saccharomyces cerevisiae	CBS7957
GCA_900178295.1	4932	Saccharomyces cerevisiae	MJ73
GCA_900178285.1	4932	Saccharomyces cerevisiae	EDV493
GCA_900178275.1	4932	Saccharomyces cerevisiae	Lava32_15
GCA_900178265.1	4932	Saccharomyces cerevisiae	6464
GCA_900178255.1	4932	Saccharomyces cerevisiae	YQ5
GCA_900178245.1	4932	Saccharomyces cerevisiae	390_D2
GCA_900178235.1	4932	Saccharomyces cerevisiae	TL229_alpha
GCA_900178225.1	4932	Saccharomyces cerevisiae	Lava38_1
GCA_900178215.1	4932	Saccharomyces cerevisiae	ZP611
GCA_900178205.1	4932	Saccharomyces cerevisiae	CLIB219
GCA_900178195.1	4932	Saccharomyces cerevisiae	CLIB215_3B
GCA_900178185.1	4932	Saccharomyces cerevisiae	309
GCA_900178175.1	4932	Saccharomyces cerevisiae	NRRY1791
GCA_900178165.1	4932	Saccharomyces cerevisiae	N15_4
GCA_900178155.1	4932	Saccharomyces cerevisiae	Lava32_6
GCA_900178145.1	4932	Saccharomyces cerevisiae	CLIB560
GCA_900178135.1	4932	Saccharomyces cerevisiae	MUCL42908
GCA_900178125.1	4932	Saccharomyces cerevisiae	MCN1500_10C
GCA_900178105.1	4932	Saccharomyces cerevisiae	MCN1500_3C
GCA_900178075.1	4932	Saccharomyces cerevisiae	
GCA_900178065.1	4932	Saccharomyces cerevisiae	
GCA_900178045.1	4932	Saccharomyces cerevisiae	
GCA_900178035.1	4932	Saccharomyces cerevisiae	
GCA_900178025.1	4932	Saccharomyces cerevisiae	
GCA_900178015.1	4932	Saccharomyces cerevisiae	
GCA_900177995.1	4932	Saccharomyces cerevisiae	
GCA_900177985.1	4932	Saccharomyces cerevisiae	
GCA_900177975.1	4932	Saccharomyces cerevisiae	
GCA_900177965.1	4932	Saccharomyces cerevisiae	
GCA_900177955.1	4932	Saccharomyces cerevisiae	
GCA_900177945.1	4932	Saccharomyces cerevisiae	
GCA_900177935.1	4932	Saccharomyces cerevisiae	
GCA_900177925.1	4932	Saccharomyces cerevisiae	
GCA_900177915.1	4932	Saccharomyces cerevisiae	
GCA_900177905.1	4932	Saccharomyces cerevisiae	
GCA_900177885.1	4932	Saccharomyces cerevisiae	
GCA_900177875.1	4932	Saccharomyces cerevisiae	
GCA_900177865.1	4932	Saccharomyces cerevisiae	
GCA_900177855.1	4932	Saccharomyces cerevisiae	
GCA_900177845.1	4932	Saccharomyces cerevisiae	
GCA_900177835.1	4932	Saccharomyces cerevisiae	
GCA_900099445.1	4932	Saccharomyces cerevisiae	
GCA_900099425.1	4932	Saccharomyces cerevisiae	
GCA_900099395.1	4932	Saccharomyces cerevisiae	
GCA_900099375.1	4932	Saccharomyces cerevisiae	
GCA_900099355.1	4932	Saccharomyces cerevisiae	
GCA_900099345.1	4932	Saccharomyces cerevisiae	
GCA_900099305.1	4932	Saccharomyces cerevisiae	
GCA_900099285.1	4932	Saccharomyces cerevisiae	
GCA_900099275.1	4932	Saccharomyces cerevisiae	
GCA_900099265.1	4932	Saccharomyces cerevisiae	
GCA_900099255.1	4932	Saccharomyces cerevisiae	
GCA_900099235.1	4932	Saccharomyces cerevisiae	
GCA_900099225.1	4932	Saccharomyces cerevisiae	
GCA_900099195.1	4932	Saccharomyces cerevisiae	
GCA_900099165.1	4932	Saccharomyces cerevisiae	
GCA_900099155.1	4932	Saccharomyces cerevisiae	
GCA_013183905.1	4932	Saccharomyces cerevisiae	AWRI1430
GCA_013181305.1	4932	Saccharomyces cerevisiae	AWRI2911
GCA_013180045.1	4932	Saccharomyces cerevisiae	AWRI2880
GCA_012275245.1	4932	Saccharomyces cerevisiae	FDAARGOS_613
GCA_011799815.1	4932	Saccharomyces cerevisiae	Jean-Talon
GCA_011316215.1	4932	Saccharomyces cerevisiae	KCCM51299
GCA_010356935.1	4932	Saccharomyces cerevisiae	INSC1006
GCA_010356925.1	4932	Saccharomyces cerevisiae	INSC1005
GCA_009805665.1	4932	Saccharomyces cerevisiae	RM11-1a
GCA_009805625.1	4932	Saccharomyces cerevisiae	YPS128
GCA_009738405.1	4932	Saccharomyces cerevisiae	SK23
GCA_009664425.1	4932	Saccharomyces cerevisiae	YAF156
GCA_009663385.1	4932	Saccharomyces cerevisiae	YAF019
GCA_009663275.1	4932	Saccharomyces cerevisiae	YAF064
GCA_009663245.1	4932	Saccharomyces cerevisiae	YAF153
GCA_009663235.1	4932	Saccharomyces cerevisiae	YAF140
GCA_009663225.1	4932	Saccharomyces cerevisiae	YAF129
GCA_009663155.1	4932	Saccharomyces cerevisiae	YAF155
GCA_009014655.1	4932	Saccharomyces cerevisiae	Pf-1
GCA_007556415.1	4932	Saccharomyces cerevisiae	NRRL Y-567
GCA_004359125.1	4932	Saccharomyces cerevisiae	IR-2idA30a
